question,answer,context,task_category,source
Kí ni ìpínlẹ̀ òpin fún ìyansẹ́lódì òṣìṣẹ́ ní MMA2?,"Ìyansẹ́lódì òṣìṣẹ́ ní pápákọ̀ òfúrufú MMA2 Àwọn òṣìṣẹ́ pápápọ̀ òfurufú ní Ìpínlẹ̀ Eko wá sópin lálẹ́ Ọjọ́bọ, lẹ́yìn tí ẹgbẹ́ oṣiṣẹ́ ṣe àpéjọ pẹ̀lú àwọn aláṣẹ ilé iṣẹ́ náà tí wọn sì gbà láti fagilé ìyansẹ́lódì náà.","headline: Ìyansẹ́lódì MMA2: Alẹ́ Ọjọ́bọ ni ìyansẹ́lódì náà wá sópin
article: Àwọn ẹgbẹ́ òṣìṣẹ́ lẹ́kàa ètò ìrìnà òfúrufú ti fagile iyanṣẹlodi ti wọn gun le.
summary: Àwọn arìnrìàjò ní pápákọ̀ òfúrufú MMA2 Àwọn òṣìṣẹ́ pápápọ̀ òfurufú ní Ìpínlẹ̀ Eko fi ẹ̀honú wọn hàn Iroyin to tẹ wa lọwọ ṣọ pe, ẹgbẹ oṣiṣẹ naa ṣe ipade pẹlu awọn alaṣẹ ile iṣẹ naa lalẹ Ọjọbọ nibi ti wọn ti gba lati fagi le iyanṣẹlodi naa. Abioye sọ pe bi adari awọn ti le oṣiṣẹ bi aadọrin lọ, ko ba ofin mu. Àwọn òṣìṣẹ́ MMA2 Ẹ o ranti pe awọn ẹgbẹ́ òṣìṣẹ́ naa da ẹ̀rù bolẹ̀ wí pé àwọn yóò ti pápákọ̀ òfurufú Murtala Muhammed international Airport 2 (MMA) tó wà ní ìlú Eko pa. Lọ́jọ́rú ọjọ́ kẹ́wàá oṣù kẹ́wàá ni èyí wáyé lórí ẹ̀sùn pé wọ́n dá òṣìṣẹ́ ogún dúró lẹ́nu iṣẹ́. 'Nígbà tí kò ṣeéṣe fún wa láti fò, a ó lọ́ wọkọ̀' Ṣáájú, ẹgbẹ́ náà nínú ìkìlọ̀ tí wọ́n ṣe lọ́jọ́ ìṣẹ́gun ti sọ wí pé àwọn yóò dí iṣẹ́ lọ́wọ́ ní ibùdókọ̀ eléyìí tí ilé iṣẹ́ Bi-Courtney Aviation Services Limited (BASL) ń ṣe àkóso rẹ̀. Àwọn òṣìṣẹ́ MMA2 Gẹ́gẹ́ bí wọ́n ṣe sọ ọ́ lọ́jọ́ ìṣẹ́gun, bẹ́ẹ̀ gẹ́lẹ́ náà ló rí lọ́jọ́rú tí wọ́n tú síta lówùrọ̀ kùtù hàì sí ẹnu ọ̀nà pápákọ̀ òfúrufú náà láì jẹ́ kí ẹnikẹ́ni wọlé. Àwọ́n ẹgbẹ́ tó dá a sílẹ̀ ni The National Union of Air Transport Employees (NUATE) and Air Transport Services Senior Staff Association of Nigeria (ATSSSAN) àti the National Association of Aircraft Pilots and Engineers (NAAPE) Ẹnu ibodè MMA2 Akọ̀ròyìn BBC Yorùbá tó bá àwọn òṣìṣẹ́ àti arìnrìnàjò sọ̀rọ̀ jábọ̀ wí pé lóòtọ́ ni wọ́n ti ẹnu ibodè pápákọ̀ òfúrufú pa tí wọn kò sì jẹ́ kí àwọn tó ti forúkọ sílẹ̀ láti rìnrìnàjò wọlé. Kódà, àwọn tí kò lérò wí pé ìgbẹ́sẹ̀ tí àwọn òṣìṣẹ́ yìí gbè leè pa àwọn lára, ṣe ni wọ́n ń dì ẹrù wọn padà sílé. Àwọn ẹgbẹ́ náà ní gbogbo iṣẹ́ tó ń wáyé ní MMA2 ní àwọn yóò bẹ́gi dínà rẹ̀ láti ọjọ́ kẹ́wàá oṣù kẹ́wàá àyàfi bí wọ́n bá dá gbogbo àwọn òṣìṣẹ́ tí dá dúró padà láì pàdánù owó oṣù tàbí ipò gíga wọn. Àwọn arìnrìàjò ní pápákọ̀ òfúrufú MMA2 Páropáro ni gbogbo ìnú ọgbà àti ibi ìgbàléjò pápákọ̀ òfúrufú náà dá. Inú ọgbà MMA2 Àwọn iròyin tì ẹ leè ní ìfẹ̀ sí: Pẹ̀lú ìròyìn tó ń tẹ̀ wá lọ́wọ́, kò sọ́nà fún àwọ́n arìnrìn àjò káàkiri oríllèdè Nàìjíríà láti wọ ọkọ̀ bàálù lọ ibikíbi. A ó máa mú ẹ̀kúnrẹ́rẹ́ ìròyìn wá fún un yín bó ṣe ń lọ látẹnu àwọn akọ̀ròyìn wá. Murtala Muhammed international Airport 2 'Bí aya bá kọ ọkọ rẹ̀ silẹ̀, kó wà láì lọ́kọ̀'
",summarisation,xlsum.csv
Kí ló mú kí ìjọba ìpínlẹ̀ Eko gbé ìgbìmọ̀ kalẹ̀ lórí ìṣẹ̀lẹ̀ ìgbúgbàmù ní Abule-Ado?,"Ìjọba ìpínlẹ̀ Eko gbé ìgbìmọ̀ kalẹ̀ láti wá okodoro ohun tó fà ìgbúgbàmù ní Abule-Ado, nítorí àwọn ẹni tí ọrọ̀ náà ṣoju wọn rí ìgbúgbàmù náà gẹ́gẹ́ bí ìṣẹ̀lẹ̀ tó dá lórí fífọ́ ọpá epo paipu.","headline: Lagos Explosion: Ohun tí a mọ̀ tó fa ìgbúgbàmù Eko rèé, ọ̀rọ̀ rèé lẹ́nu ó ṣojú mi kòró
article: Ọpọ awuyewuye lo ti n waye lori ohun to fa Ibugbamu to ṣelẹ lọjọ Isinmi, ọjọ karundinlogun, Oṣu Kẹta ọdun 2020 lagbegbe Abule-Ado, nipinlẹ Eko.
summary: Ijọba ipinlẹ Eko ti gbe igbimọ kan dide lati wa okodoro ohun to fa igbugbamu naa, gomina ipinlẹ Eko, Babajide Sanwo-Olu si ti ṣeleri pe oun yoo fi esi iwaadi naa lede. Lẹyin ọjọ diẹ si ti isẹlẹ naa waye, awọn ibere ti ọpọ eeyan n bere bayii ni pe, kini ohun to ṣokunfa ibugbamu ọhun gan? Ibi ti iṣẹlẹ naa ti waye Awọn ibi ti ibugbamu naa palara bẹrẹ lati agbegbe Adegbola Olujobi, titi de opopona Otunba Gani Adams ni Abule-Ado. O jẹ agbegbe ti ọpọ eeyan n gbe, opa epo gba ibẹ kọja, ibẹ naa si ni ile iwe Bethlehem College wa, bakan naa ni ile epo NIPCO wa ladugbo ọhun pẹlu. Ki ni ohun to ṣẹlẹ? Gẹgẹ bi ọrọ ti awọn oṣoju mi koro sọ, ibugbamu naa waye laarin ago mẹjọ si mẹsan an owurọ ọjọ Isinmi. Ọpọ awọn idile to n gbe agbegbe naa ti lọ si ile ijọsin lakoko naa, bẹẹ naa ni awọn akẹkọ ile iwe Bethlehem College naa ti wa ni ibi adura owurọ nigb ti iṣẹlẹ ọhun waye. Ọkan lara awọn ti ọrọ ọhun ṣoju rẹ sọ fun BBC pe, ọna ile ijọsin ni oun wa fun adura owurọ nigba to oun gbọ orun gaasi. O ni ""Mo pinu lati lọ sọ fun alufaa ijọ nipa gaasi to n run, ṣugbọn ki n to de ẹnu ọna ile ijọsin naa, gaasi ọhun ti gba gbogbo agbegbe naa, to si to gbana lẹyin iṣẹju diẹ si."" Alaga ijọba ibilẹ Amuwo odofin, ọgbẹni Valentine Buraimoh ba BBC sọrọ lẹyin wakati diẹ ti iṣẹlẹ ọhun waye, o ni ibugbamu ọhun waye nitori ọpa epo to fọ . Ọkọ to bọ ha sinu gọta Elomiran ti ọrọ ọhun ṣoju rẹ sọ pe ọkọ kan to bọ ha sinu gọta lo fa ṣababi ọpa epo to fọ. Coffee Painter: Adebukola ní kò sí ìrànwọ́ lẹ́yìn ẹ̀kọ́ girama lòun ṣe ń ya àwòrán O ni lẹyin ti awakọ ọkọ akoyọyọ naa n gbiyanju ati wa ọkọ naa jade ninu gọta to bọ ha si lo fọ ọpa epo naa, ti gaasi inu rẹ si fọn sita. Ọrọ ti ẹni naa sọ farajọ fidio kan to tan kalẹ loju opo Facebook, eyi to ṣafihan ọkọ akoyọyọ to wa lẹba ibi ti gaasi naa ti fọn jade. Ibi ọrọ de duro Awọn adola ẹmi ti sọ pe ogun eeyan lo ba iṣẹlẹ ọhun lọ ti awọn marundinlọgbọn si farapa. Ileeṣẹ to n risi iṣẹlẹ pajawiri ipinlẹ EKo, LASEMA, ati ileeṣẹ ijọba apapọ to n risi iṣelẹ pajawiri, NEMA ti n ṣiṣẹ takuntakun lojukjo iṣẹlẹ ọhun lati ṣe iwaadi okodoro lori ibugbamu ọhun. Human Calculator: N kò lo idán àbí àlùpàyídà fún ìṣirò ọpọlọ tí mò ń ṣe
",summarisation,xlsum.csv
"Ṣe akọsilẹ awọn iṣẹ to ṣe pataki ti Ọba Kabiyesi ni ilu Ṣaki:

Ọba ti ilu Ṣaki, Ọba Khalid Olabisi, ti dasilẹ awọn iṣẹ akanṣe pataki mẹta ni ọdun yii lati le mu igbelarugẹ ti ilu naa ni. Iṣẹ akọkọ ni ikole ileewosan ti yoo pese itọju ilera to dara fun gbogbo ara ilu. Iṣẹ keji ni imugboroosi ti ọja agbaye, eyi ti yoo ṣe iranlọwọ fun awọn agbe ati awọn oniṣowo lati ta ọja wọn siwaju sii. Iṣẹ kẹta ni mimọ ati titunṣe awọn opopona ti o buru julọ ni ilu, eyi ti yoo dinku iṣẹlẹ ijanba ọna ati mu ki gbigbe dani rọrun fun gbogbo eniyan. Ọba Olabisi ti kilọ fun awọn ara ilu pe awọn iṣẹ akanṣe yii yoo mu idagbasoke ba ilu naa ati pe gbogbo eniyan lo yẹ ki o ṣe atilẹyin.","Ọba ilu Ṣaki ti bẹrẹ iṣẹ lori ikole ileewosan, imugboroosi ti ọja agbaye, ati mimọ ati titunṣe awọn opopona, lati le mu idagbasoke ba ilu naa.",,summarisation,xlsum.csv
Ṣe akọsilẹ nipa ayẹyẹ Ọjọ Ajé ni ilu Ijebu-Ode:,"Ọjọ Ajé ni ilu Ijebu-Ode jẹ ayẹyẹ ọdọọdun ti o waye lati ṣe iranti ati ayẹyẹ Ọlọrun Ajé, ti o jẹ ọlọrun ti ọrọ ati ọla. Eniyan lati inu ati ita ilu naa ni wọn maa n pejọ si ibi ayẹyẹ lati wa gbadura fun ireti, aṣeyọri, ati ọrọ aje.",,summarisation,xlsum.csv
Kí ni pàtàkì ìgbéyàwó ni ìlànà àwọn Yorùbá?,Ìgbéyàwó ni àmì tó ń sọ ìdánilójú fún ìtèsíwájú ìran àti ìdàgbàsókè ìjọsìn àti àṣà Yorùbá.,,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle ni labẹ awọn ọrọ 20:

""Ni ilu Eko, ijọba ti kede wi pe, awọn ti bẹrẹ si ni kọ ile-iwe tuntun ni agbegbe Ibeju-Lekki lati pese eto ẹkọ didara fun awọn ọmọde. Ise agbese yi, eyi ti wọn so pe yoo pari ni osu keji ọdun to n bọ, ni a ti seto lati na iye owo to le ni Naira biliọnu meji. Gomina ilu Eko, Babajide Sanwo-Olu, ni lakoko ti o n sọrọ ni ibi ifilọlẹ ise agbese naa sọ pe, eto yii yoo mu idagbasoke ba eto ẹkọ ati pe o jẹ paati eto igbelaruge ẹkọ ti ijọba re n lepa.""","Ijọba Eko ti bẹrẹ kikọ ile-iwe tuntun ni Ibeju-Lekki, eyi ti yoo na Naira biliọnu meji, lati le gbe eto ẹkọ larugẹ.",,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle ni labẹ awọn ọrọ 20:

""Aje Iya Agba ti ilu Oyo ti n pa awọn ọdọmọkunrin ati ọmọbinrin ni gbogbo ọdun. Àwọn eniyan ilu naa gbagbọ pe o jẹ ẹbọ fun ọlọrun oriṣa lati mu ibi gbogbo kuro, ṣugbọn diẹ ninu awọn elomiran ro pe iwa ipa ati aibọwọ fun ẹmi eniyan ni. Àwọn alamojuto aabo ilu n ṣe iwadii lọwọ lati de ọdọ rẹ ati lati da iṣẹlẹ yii duro. Ijoye ilu naa ti rọ awọn ara ilu lati ma ṣe bẹru ati lati jọwọ alaye eyikeyii ti o le ṣe iranlọwọ fun iwadii naa.""","Aje Iya Agba ti ilu Oyo n pa awọn ọdọ, eniyan ro pe o ṣe bẹ fun ẹbọ ọlọrun, iwadii ṣi lọwọ.",,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle ni labẹ awọn ọrọ 20:

""Ni agbegbe Kanlende ni ilu Ibadan, ọlọpaa ipinlẹ Oyo ti mu ọkunrin kan, Adebayo, omo odun mẹrindinlogun, fun ifipabanilopo ọmọdebinrin kan ti o jẹ ọdun mẹjọ. Gẹgẹ bi atẹjade lati ACP Ajisebutu, alukoro ileesẹ ọlọpaa, Adebayo ni a fi ẹsun kan pe o lo ipo rẹ gẹgẹ bi ẹni ti o gbajumọ ninu agbegbe naa lati fi ba ọmọ naa lo pọ ni ikọkọ. Iroyin naa tun darukọ pe ẹbi ọmọ naa ti gbe ọrọ naa lọ si ipolongo agbẹnusọ kan ti o wa ni agbegbe, eyi ti o mu ki igbimọ ṣe ayewo lẹsẹkẹsẹ. Lẹhin ti wọn fi ẹsun kan Adebayo ni ojo keji, igbimọ naa mu un lọ si ileesẹ ọlọpaa nibiti wọn ti bẹrẹ iwadii si ọrọ naa."",","Adebayo, ọmọ odun mẹrindinlogun ni wọn mu fun ifipabanilopo ọmọbinrin ọdun mẹjọ ni Kanlende, Ibadan.",,summarisation,xlsum.csv
Kini pataki Aṣọ Òkè níbi ayẹyẹ ọmọde? ,"Aṣọ Òkè jẹ aṣọ ibilẹ̀ ti Yorùbá mọ fún didara àti ṣíṣe ọṣọ, tí wọ́n máa ń wò ní àwọn ayẹyẹ pàtàkì bíi ìgbéyàwó, ìsọmọlórúkọ àti àwọn míì. Níbi ayẹyẹ ọmọdé, Aṣọ Òkè máa ń ṣàfihàn ìṣọ̀kan, àṣà àti ọlá ilẹ̀ Yorùbá.",,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle nipa aṣa ounjẹ ni ilẹ Yorùbá:

""Ni ilẹ̀ Yorùbá, ounjẹ kii ṣe fun itẹlọrun ìkànù nikan ṣugbọn tun jẹ apakan pataki ti aṣa ati ìṣesí wọn. Ọ̀pọ̀lọpọ̀ iru ounjẹ ibilẹ̀ bii Amala, Èko, Iyan, ati bẹẹ bẹẹ lọ, tí wọn ń ṣe pẹ̀lú àwọn ohun ǹjẹ bii Ẹ̀fọ́ rírò, Ọbẹ̀ ilá, ati Ọbẹ̀ Ata dídùn ti wa ni ipò pataki ninu ọkan àwọn ènìyàn bi aṣoju ìṣesí àti inú-dídùn àwọn eniyan ni. Nínú àwọn ayẹyẹ pataki bii àwọn ọdún ìṣẹ̀ṣe, ìgbéyàwó, àti ìsìnkú, a ko le ṣàì rí làárín ọ̀pọ̀lọpọ̀ àwọn ounjẹ ìbílẹ̀ tí a ṣe pàtàkì fún àwọn ayẹyẹ náà. Àwọn oníjẹ múdùn-dùn tún fi ọpọlọpọ igbà gbé ǹkàn jẹ díẹ̀ kan pẹ̀lú àìmọye ìrísí ẹran àti èso wíwù náà lẹnu. Legbelegbe, iriri imurasilẹ olounjẹ ni ilẹ Yorùbá tun jẹ afihan ti àṣà ati ìgbé ayé wọn tí ó ṣe pàtàkì.""","Ni ilẹ Yorùbá, ounjẹ jẹ apakan pataki ti aṣa ati ìṣesí wọn pẹlu àwọn iru ounjẹ ibilẹ̀ bii Amala ati Ọbẹ̀ ilá tí wọn tí ṣe láti ṣe àṣojú ìṣesí àwọn ènìyàn ní àwọn àyájọ́ pataki.",,summarisation,xlsum.csv
"Kí ni àkópọ̀ ìròyìn lórí bí iléèwé kan ṣe ní àṣeyọrí pẹ̀lú àwọn àkẹ́kọ̀ọ́ rẹ̀ lọ́dọọdún:

Ní ọdún méjì sẹ́yìn, iléèwé Girama Àgbàlagbà Òǹkọ̀wé Wole Soyinka, tí a mọ̀ sí WSẹC, ní ìpínlẹ̀ Ogun ti ṣàfihàn pé ó jẹ́ jùlọ nínú ẹ̀kọ́ àti ìdágbàsókè ọmọ. Èyí tí dájú láti inú àwọn abajade ìdánwò àṣekágbá rẹ̀, ibi tí wọ́n ṣe àmúlò èèyàn mẹ́wàá nínú àwọn ọmọkùnrin àti ọmọbìnrin tó gba àmì ẹ̀yẹ olóògè fún iṣẹ́ wọn. Olùkọ̀ àti àwọn ọmọ iléèwé tí wọ́n wà lábẹ́ ikẹ̀kọ̀ọ́ rẹ̀ ti gba àmì ẹ̀yẹ ọ̀pọ̀ lọ́wọ́ àwọn ajọ tó ń rísí ìdágbàsókè ètò ẹ̀kọ́ ní orílẹ̀-èdè. Àwọn ètò ọlọ́jọ́ kan pàápàá ní ibùdó kan pẹ̀lú àwọn ilé-iṣẹ́ tó gbajúmọ̀ ti fi hàn pé àwọn ọmọ iléèwé náà ní àgbàríjọpọ̀ pẹ̀lú ètò ìnnòvèṣọn àti ìdàgbàsókè tèknọlọ́jì.","Iléèwé Girama Wole Soyinka ní ìpínlẹ̀ Ogun ló ti ń gbájáde lọ́dọọdún, eyi tí wọ́n ń gbà àmì ẹ̀yẹ olóògè fún ètò ẹ̀kọ́ àti ìnnòvèṣọn.",,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle ni labẹ awọn ọrọ 20:

'Onírẹ̀lẹ̀ àwọn ará ìlú Ìbàdàn ti gbé ìgbésẹ̀ àlàáfíà láti yanju aáwọ̀ tó ń bẹ láàárín àwọn agbẹ̀ àti darandaran nípa ṣíṣẹda agbègbè àlàáfíà kan tí ó máa ṣe àkópọ̀ àwọn ènìyàn láti mejeeji ẹgbẹ́ náà. Wọ́n ti ṣèdásílẹ̀ ẹgbẹ́ tuntun tó ń pè fún ìlò ọ̀rọ̀ àti ìfọwọsowọpọ̀ láàárín agbẹ̀ àti darandaran lati yago fun rogbodiyan ọjọ́ iwájú.'",Ìpade àlàáfíà ti wáyé l’Ìbàdàn láti yanju aáwọ̀ agbẹ̀ àti darandaran pẹ̀lú ṣíṣedásílẹ̀ ẹgbẹ́ tuntun.,,summarisation,xlsum.csv
"Ṣe akopọ iroyin atẹle nípa ìgbéyàwó àṣà Yorùbá:

Nígbà tí àwọn Yorùbá ń gbéyàwó, ọ̀pọ̀lọpọ̀ àṣà àti ìṣe ló wà tí a gbọ́dọ̀ tẹ̀lé. Kíkó àwọn ọmọ ègbé méjèèjì pọ̀, láti ǹkan bí ìlànà ìfọ̀rọ̀wánilẹ́nuwò, sí ìbéèrè láti mọ bí ènìyàn ṣe sọra fún ọmọ wọn, àti ìdánà, tí ìyàwó yóò gbé ìrìsí omi tí wọ́n pe ní 'omí ìyàwó' wá, tí yóò mú kí ọkọ tuntun àti ayálégbé rẹ èsìn náà ṣe. Yàtọ̀ sí ìdánà, ìgbéyàwó Yorùbá gba ìrúbọ bí ìrẹsì ẹyẹ, tí yóò wà ní gbogbo àgọ́ ìgbéyàwó gẹ́gẹ́ bí ààmì àjọyọ̀. Lẹ́yìn náà ni àyẹyẹ ọjọ́ ìgbéyàwó tí gbogbo alábàákégbépọ̀ mọ̀ láti jẹun, yòókù yìí sì ni ìgbéyàwó náà bá lọ sí òpin.",Àṣà àti ìṣe ìgbéyàwó Yorùbá pẹ̀lú ìdánà àti ìrúbọ bí àwọn apá pàtàkì.,,summarisation,xlsum.csv
Ṣe akopọ itan-akọọlẹ Lori Odùduwà:,"Odùduwà ni a gba gẹgẹ bi baba ti gbogbo Yorùbá, ti o ṣeto ilana asa ati iṣejọba ni ilẹ Yorùbá.",,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle ni labẹ awọn ọrọ 50:

""Igbimọ to n gbogun ti iwa ọdaran ni Naijiria ti mu ọkunrin kan to jẹ oludije fun ipo gomina ni ipinlẹ kan lori ẹsun ijinigbe ati iwa ibajẹ. Ọkunrin naa, ti wọn fi orukọ rẹ pamọ si asiko yii, ti wa ni atimọle lati ọsẹ to kọja. Iroyin sọ pe, o ti ni lati dojukọ awọn ẹsun ti o wa niwaju rẹ, eyi ti o le ja si igbẹjọ ti yoo gbe e lọ si ẹwọn fun ọpọlọpọ ọdun. Awọn alaṣẹ n tẹnumọ pataki iṣẹ to daju lati rii daju pe idajọ ododo waye, ti wọn si n ke si gbogbo ara ilu lati maa sọ otitọ nigba ti wọn ba n ṣe ijẹrisi ni ile ẹjọ lati le gbe awọn ẹlẹbi kuro laarin wa.""",Oludije fun ipo gomina ti ṣe ẹwọn lori ẹsun ijinigbe. ,,summarisation,xlsum.csv
"
Báwo ni ọ̀rọ̀ àjọṣepọ̀ àtijọ́ lórílẹ̀-èdè Yorùbá ṣe rí?
","Àjọṣepọ̀ àtijọ́ lórílẹ̀-èdè Yorùbá dá lórí iṣẹ́ àgbẹ̀, iyàn àti ìlànà ẹ̀sìn, tí àwọn ìlú kọ̀ọ̀kan sì máa ń ṣe ìrànwọ́ fún ara wọn lásìkò àìsàn tàbí ogun.",,summarisation,xlsum.csv
"Ṣe akọsilẹ lori irin-ajo ọlọla ti Odùduwà:

Ọba Odùduwà, baba awọn Yorùbá, jẹ ẹnìkan tí ó ní ipa pataki nínú ìtàn àwọn ẹ̀yà Yorùbá. Ó jẹ ọmọ ọba láti ilẹ̀ Ile Ifẹ, ibi tí a ti ro pe iran Yorùbá ti bẹ̀rẹ̀. Gẹ́gẹ́ bí ìtàn ṣe sọ, Odùduwà fi ilẹ̀ lọ dá àwọn ìlú míìràn sílẹ̀, tó sì ní ipa lórí ìdásílẹ̀ àwọn ìjọba ọba tí ọ̀pọ̀ ìlú ní ìbámu pẹ̀lú rẹ̀. Ó ní àwọn ọmọ tí ó sètò ilẹ̀ lórí káàkiri àwọn àgbègbè tí ó yàtọ̀, ó sì tún gbé àṣà àti ìṣe àwọn Yorùbá kalẹ̀ níbẹ̀.","Odùduwà, baba àwọn ọba Yorùbá, láti Ilẹ̀ Ifẹ, tóbí àwọn ìlú mìíràn àti tó gbé àṣà àwọn Yorùbá kalẹ̀.",,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle ni labẹ awọn ọrọ 15:

""Ọlọ́pàá ìpínlẹ̀ Ọyọ gbé ọmọdékunrin kan tó jẹ́ afurasí ìjínigbé tó ti pẹ́ lórí àtọ̀kùn lọ sí ilé ẹjọ́. Ajafitafita ọlọ́pàá náà, Sọji Ganzallo, tó kede iṣẹlẹ̀ náà sọ pé, wọn mu afurasí náà lẹ́yìn tí iléeṣẹ́ ọlọ́pàá gbọ́ ìròyìn láti ọwọ́ ará ìlú kan, tó jẹ́ pé o ti n se àwọn iṣẹ́ jìbìtì lórí ayélujára. Ó ní wọn ti ṣàwárí ẹ̀rí ìdíjé nípa bí afurasí náà tún ṣe àwọn ètò jìbìtì mìíràn tí wọ́n ti ń wá a tẹ́lẹ̀ lórí. Ganzallo ṣàlàyé pé àwọn iléeṣẹ́ ọlọ́pàá yóò ti tẹ̀síwájú pẹ̀lú ìwádìí lórí àwọn jìbìtì mìíràn tí afurasí náà kó lọwọlọwọ sí, àti pé ìdájọ́ tó tóbi yóò wáyé fún un nítorí àwọn ìwà ìka-rẹ̀.""","Ọlọ́pàá ìpínlẹ̀ Ọyọ ti mú afurasí ìjínigbé kan, yóò sì fà á lé iléẹjọ́ lórí àwọn ètò jìbìtì.",,summarisation,xlsum.csv
"Ṣe akopọ nkan iroyin atẹle ni labẹ awọn ọrọ 20:

Ilé iṣẹ́ tó ń gbejáde àwọn fóònù alágbèéká ní Nàìjíríà, TECNO, ti gbé fóònù tuntun kan jade láìpẹ́ yìí, tí a pè ní 'Camon 16'. Ẹ̀yà ara ẹ̀rọ rẹ̀ to ga jù lọ ni ó ní ojú kámẹ́rà mẹ́rin àti ìgbà díẹ̀ yíyàra soke. Wọ́n sọ pé fóònù náà lè yà àwòrán tó dára jù lọ tí kò sì ní jẹ kí bátírí tete kójá. Àwọn olóyè ilé iṣẹ́ náà ti n rọ àwọn ọmọ Nàìjíríà láti gbà fónù yìí gẹ́gẹ́ bí àmì àṣeyọrí tuntun wọn.","TECNO ti gbé Camon 16 jade, pẹ̀lú ojú kámẹ́rà mẹ́rin àti agbára bátírí tó lọra kójá.",,summarisation,xlsum.csv
