variable_1,variable_2
"Má tẹ̀ẹ́ lọ́wọ́ oníle, má tẹ̀ẹ́ lọ́wọ́ àlejò; lọ́wọ́ ara ẹni la ti ńtẹ́.",A person too careful about his/her reputation will end up losing regard for himself/herself. Some situations call for doing away with decorum.
Èèyan má-jẹ̀ẹ́-kí-èèyàn-kú ḿbẹ níbòmíràn; bó-le-kú-ó-kú m̀bẹ nílé-e wa.,"It is not our way to stop people bent on destroying themselves. Also, We do have evil people in our home."
Àpọntán kò wí pé kí odò má sun.,"If one's resources are limitless, some use will not exhaust them."
Àkèekèé ní òún kúrò ní kòkòrò-o kí nìyí?,Stature and importance are not always commensurate; some people should not be under-estimated.
Gìdì-gìdì ò mọ́là; ká ṣiṣẹ́ bí ẹrú ò da nǹkan.,One does not necessarily prosper by working oneself to death.
"Ọ̀rọ̀ ìkọ̀kọ̀, ní gba-n-gba ní ḿbọ̀.",Whatever is done in secret will eventually be exposed.
Jẹ́jẹ́ leégún àgbà ńjó.,Grown-up people should behave in a decorous manner.
Àwárí lobìnrin ńwá nǹkan ọbẹ̀.,The dutiful person does not permit difficulties to keep her from accomplishing her duty.
Ìpẹ́pẹ́rẹ́ ìgò méje; bí kò bá pé méje ara kì í gbà á.,"If a matter is really of no importance, one should not nevertheless dwell on it."
Ojú ti agbọ́ń agbọ́n láfà kò léro.,There is a limit to how much one can emulate others
Alágbàró ò yege; aláṣọ á gbà á bó dọ̀la.,There is nothing like having one's own.
Alágbàró ò yege; aláṣọ á gbà á bó dọ̀la.,There is nothing like having one's own.
Ìròjú baba ọ̀lẹ.,The person who will not work is worse than a lazy person.
Nígbàwo làpò ẹkùn-ún di ìkálá fọ́mọdé?,People should not presume to lay claim to things or functions that are far beyond their station.
"Nígbàtí o mọ̀-ọ́ gùn, ẹṣin ẹ-ẹ́ ṣe ṣẹ́ orókún?",An expert does not produce flawed goods.
Orin ní ńṣíwájú ọ̀tẹ̀.,People about to engage in a plot will first spar to sound one another out.
Fẹ̀hìntì kí o rí ìṣe èké; farapamọ́ kí; o gbọ́ bí aṣeni-í ti ńsọ.,One must be cagey in order to learn the truth about unreliable people.
"Kí á gà, kí á gò, èdè ni ò yédè.",It is when people fail to compromise that problems defy solution.
"À-jókòó-àì-dìde, à-sọ̀rọ̀-àì-gbèsì, ká sinni títí ká má padà sílé, àì-sunwọ̀n ní ńgbẹ̀hìn-in rẹ̀.",Excess and self-forgetfulness in anything bring unpleasant results.
"À-jókòó-àì-fẹ̀hìntì, bí ẹní nàró ni.",Never do things by half measures.
Ẹ̀sọ̀ ẹ̀sọ̀ ni ìgbín fi ńgbà gun igi.,"With dogged persistence, one accomplishes the most difficult of tasks."
Wẹ́rẹ́ wẹ́rẹ́ nikán ńjẹlé.,Inconspicuos and imperceptible problems in time become huge disasters.
Ẹ̀sọ̀ ẹ̀sọ̀ la fi ńlá ọbẹ̀ tó gbóná.,"The more dangerous the task, the greater care one must take."
"Tábà tí ò dùn, ẹnu ò tà á.",No amount of talk will make something unpleasant become pleasant.
"Òkété, báyìí nìwà ẹ; o báFá mulẹ̀ o daFá.",An address to a person one trusted but who has betrayed one.
Eégún ju eégún; òrìṣá ju òrìṣà; Pààká lé oníṣàngó wọ̀gbẹ́.,Every company has its hierarchy; each person should know his or her place.
Olóúnjẹ-ẹ́ tó-ó bá kú.,Food is a good enough reason to cast one's lot with another person's.
"À-rí-ì-gbọdọ̀-wí, à-rí-ì-gbọdọ̀-fọ̀ ni ikú awo.",The eyes sometimes see things that are too sacred for the mouth to mention.
"À-rí-ì-gbọdọ̀-wí, baálé ilé ṣu sápẹ.","When an illustrious person does the unmentionable, no one dares speak."
"Àrí-ì-gbọdọ̀-wí, baálé ilé yọkun lémú.","When a venerable person acts like a fool, few dare tell him so."
Àbọ̀ṣẹ́ kì í ṣe iṣẹ́ òòjọ́; iṣẹ́-ẹ baba ẹni ní ńgbani lọ́jọ́ gan-an.,One does not waste one's time on trifles or hobbies.
Àsọ̀rọ̀àìlàdí ló pa Elempe ìṣáájú tó ní igbá wúwo ju àwo.,Excessive economy in speech leads to obscurity.
Ọ̀rọ̀ ò dùn lẹ́nu ìyá olè.,There is little a miscreant can say that will impress people.
Ọ̀rọ̀ bọ̀tí-bọ̀tí ò yẹ àgbàlagbà.,Responsible adults should be very careful about what they say.
Tẹ̀tẹ̀ kì í tẹ́.,May one never know disgrace.
"Sọ̀rọ̀ kí ọlọ́rọ̀ gbọ́, àbùkù ní ńfi kanni.",One should refrain from rumor mongering.
À-tẹ́-ẹ̀-ká ni iyì ọlọ́lá; sálúbàtà ni iyì ọlọ̀tọ̀; bá a bá gbéra lágbèéjù ọba ni wọ́n ńfini íṣe,People take one as one presents oneself.
Ọ̀dárayá tí ńfi ẹ̀gbẹ́ na igi.,Said of a too-cheerful person whose excess energy is getting on others' nerves.
A-dá-má-lè-ṣe àdàbà tí ńdún bẹ̀m̀bẹ̀.,Bombast often masks fickleness.
Ẹ̀là lọ̀rọ̀; bóbìnrín bá jókòó a laṣọ bòbò.,One must always be clear in one's speeches or intentions.
Ẹ̀là lọ̀rọ̀; bí a ò bá là á rírú ní ńrú.,
Pala-pálà kì í ṣe ẹran àjẹgbé; ẹ ṣáà máa mu àgúnmu.,One pays for one's indiscretions by and by.
"Dúró o kíkà; bí o ò dúró kíkà, ìkà a ba tìrẹ jẹ́.",One's best defence against the wicked is ingratiation.
San là ńrìn; ajé ní ḿmúni pá kọ̀rọ̀.,"When one is in debt, one's freedom of movement is compromised."
Kìtì ò mọ́là; ká siṣẹ́ bí ẹrú ò da nǹkan.,One does not guarantee greatness for oneself by slaving.
"Oòrùn, kó tìẹ wọ̀ ká má bàá Ọlọ́jọ́ wí.",Subordinates should not behave in a manner that would bring their superior to disrepute.
Kó-tán-kó-tán lajá ńlá omi.,Said of people who attack good things with excessive greed.
"Igbá dojúdé ò jọ ti òṣónú, tinú igbá nigbá ńṣe.",One should not take read evil intent into others' innocent actions.
Obìnrin-ín bímọ fúnni kò pé kó má pani; obìnrin ò bímọ fúnni kò pé kó má pani.,Intimacy is no protection against a woman.
Ohun tí ajá rí tó fi ńgbó ò tó èyí tí àgùntàn-án fi ńṣèran wò.,Some people make mountains out of other people's mole-hills.
Ohun tí a bá pàdé ò jọ ohun tí a rí tẹ́lẹ̀.,No new friend or find can be as valuable as that one has had for some time.
"Ohun tí à bá ṣe pẹ̀sẹ̀, ká má fi ṣe ìkánjú; bó pẹ́ títí ohun gbogbo a tó ọwọ́ ẹni.",One should not shirk one's present responsibilities in the pursuit of a distant goal.
"Ohun tí ìrẹ̀-ẹ́ ṣe tó fi kán lápá, aláàńtèté ní kí wọ́n jẹ́ kí òun ó ṣe è.",Some fools never learn from others' mistakes.
Ààrẹ ńpè ọ́ ò ńdÍfá; bÍfá bá fọọre tí Ààrẹ́ fọbi ńkọ́?,There is no point in attempting to restrict the action of an absolute authority.
Ewu iná kì í pa àwòdì.,The bird is beyond any harm the fire might do.
Adùn ní ńgbẹ̀hìn ewúro.,Sweetness and pleasure come after bitter exertions.
"Àmọ̀tẹ́kùn-ún fara jọ ẹkùn, kò lè ṣe bí ẹkùn.",Looking a part does not indicate an ability to play the part.
"Abùlàǹgà kì í ṣasán; bíyàá ò lọ́rọ̀, baba a lówó lọ́wọ́.","There is, or should be, some basis for one's strutting."
Àkànṣe lọfà ìmàdò; jagan oró ò ran èse.,Certain tasks call for deliberate and extraordinary efforts.
Ọ̀tọ̀ niṣẹ́ olókùnrùn.,People should be employed only according to their capabilities.
"Àáké tí ńgégi-í kọsẹ̀, gbẹ́nàgbẹ́nà-á bu ètù sórí.",The evil doer's conscience will not let him/her rest.
Àyàn ò gbẹdùn.,Certain approaches one must reject as improper.
Ìnàkí kì í ránṣẹ́ ìjà sẹ́kùn.,People should not challenge forces they are no match for.
"Ọ̀gẹ̀dẹ̀ ḿbàjẹ́, a ní ó ńpọ́n.",It does not help to rationalize a brat's behavior with silly explanations.
Oníbàtá kì í wọ mọ́ṣáláṣí kó ní “Lèmámù ńkọ́?”,"One should know just where one is welcome, and how to behave therein."
Arọ̀lẹ̀kẹ̀ ò rọ bàtà; gbẹ́dó-gbẹ́dó ò rọ ojúgun.,People should stick to what they are qualified to do.
Ṣẹ̀kẹ̀rẹ̀ ò ṣéé fọ̀pá na.,Always apply the proper tool to the job.
Ọ̀ṣọ́ oníbùjé ò pé isán; ọ̀ṣọ́ onínàbì ò ju ọdún lọ.,Fast living plays havoc with people's looks.
Ìpilẹ̀ ọrọ̀-ọ́ lẹ́gbin.,Success comes after great effort and much headache.
Oore ọ̀fẹ́ gùn jùwàásù.,Said of people who are long winded.
Àṣírí-i náwó-náwó kì í tú lójú ahun.,The free spender will always be honored in the community.
Náwó-náwó kì í ṣàpà.,There is nothing wrong with spending one's money.
Àgùntàn bọ̀lọ̀jọ̀ ò gbàgbé eléèrí bọ̀rọ̀.,One remembers one's benefactor.
Ẹyẹ igbó kì í mọ fífò ọ̀dàn.,"When one is in a strange environment, one becomes a dunce."
Àgbéré lẹyẹ ńgbé; kò lè mu omi inú àgbọn,One should know one's limits.
"Ẹnu ẹyẹ ní ńpẹyẹ; ẹnu òrofó ní ńpòrofó; òrofó bímọ mẹ́fà, ó ní ilé òun-ún kún ṣọ́ṣọ́ṣọ́.",To boast about one's good fortune is to invite predators.
Ewúro ò fi tojo korò.,"One does what one must, regardless of the actions or wishes of others."
Àgbò dúdú kọjá odò ó di funfun.,Propitious events can drastically change a person's fortunes for the better.
Àpèjúwe lalágbẹ̀dẹ ńrọ̀.,"Unless a person speaks his or her mind, others cannot know what the person has in it."
Ìbàjẹ́ iṣu nìbàjẹ́ ọ̀bẹ; ẹni tó ṣe ìbàjẹ́ èèyàn-án ṣe ìbàjẹ́ ara ẹ̀.,How one treats others reflects more on oneself than on the others.
"Afọ́jú tó dijú, tó ní òún sùn, ìgbàtí kò sùn ta ló rí?",The deceiver deceives him/herself.
"Ọkọ̀ ńjò, ọkọ̀ ńjò! Ìgbà tó bá rì, kò parí ná?",There is little one can do about a problem whose outcome is inevitable.
Àkàtàm̀pò ò tó ìjà-á jà; ta ní tó mú igi wá kò ó lójú?,A stick is no match for a bow.
"Ọsán gbé ojú ọrun le kókó; bó bá wọ odò, a di ọ̀-rọ̀-pọ̀jọ̀-pọ̀jọ̀.",One thrives on one's home ground where conditions are ideal; in hostile territory one becomes helpless.
Kì í tètè yé oníbúrẹ́dì; ó dìgbà tó bá di mẹ́ta kọ́bọ̀.,People hardly learn to mend their ways until they have suffered some reverses.
"Ìyàwó ò fọhùn, ó fọ́jú.","The person newly arrived in a place or a company should shut his/her mouth and open his/her eyes, so that he/she knows the customs before speaking."
Kèrègbè tó fọ́ a padà lẹ́hìn odò.,One should know when to stop pursuing an adversary.
Ìjàlọ ò lè gbé òkúta.,One should not attempt a task that is beyond one's capability.
"Ìjímèrè tó lóun ò ní-í sá fájá, ojú ajá ni òì tí-ì to.","The coward may boast as much as he/she wishes, until the real test materializes."
Ara okó ní òún gbọ́ fínrín fínrín; ta ló sọ fun bí kò ṣe ará ile?,People should not presume to instruct those who know better than they.
Bẹbẹlúbẹ ò ì tíì débẹ̀; ibẹ̀ ló ḿbọ̀.,There is no keeping a nosy person off others' affairs.
Gbogbo ọ̀rọ̀ ní ńṣojú èké.,There is nothing the busybody will say he/she does not know about.
Alápatà ò mọ irú ẹran.,A butcher is indifferent to the type of animal he butchers.
Labalábá kì í bá wọn nájà ẹlẹ́gùnún; aṣọ-ọ ẹ̀ á fàya.,One should know one's limitations and act accordingly.
"Labalábá fi ara ẹ̀ wẹ́yẹ, kò lè ṣe ìṣe ẹyẹ.",Attempts to emulate those better endowed and qualified than oneself always prove futile.
"Labalábá tó dìgbò lẹ̀gún, aṣọ ẹ̀ á fàya.",One should be wise enough to know one's nemesis and to avoid it.
Igbá onípẹ̀lẹ́ kì í fọ́; àwo onípẹ̀lẹ́ kì í fàya.,Patient people never come to grief.
Igbá olóore kì í fọ́; àwo olóore kì í fàya; towó tọmọ ní ńya ilé olóore.,Good always attends those who are good.
Kì í tán nígbá osùn kó má ba àlà jẹ́.,Some people or conditions are so unredeemable that no matter what one does they persist in being evil.
Kì í tán nígbá osùn ká má rìí fi pa ọmọ lára.,"One may lack many things, but never the means to fulfill one's obligations."
Wọ́n ńpe gbẹ́nàgbẹ́nà ẹyẹ àkókó ńyọjú.,One should not think too much of one's capabilities.
Ewújù tí yóò tú ọ̀pẹ: gbogbo ehín ẹ̀ ni yóò kán tán.,One should not attempt a task for which one is not qualified.
"Àìsí-ńlé ológbò, ilé dilé èkúté.",People will take advantage of any relaxation of supervision.
Àgùdà ò jẹ lábẹ̀-ẹ Gẹ̀ẹ́sì.,An assertion of non-dependence on a supposedly higher authority.
"Lékèélékèé gbàràdá, ó gba tẹlòmíràn mọ.",Said of people who have done far more than anyone expected of them.
Alágẹmọ-ọ́ ti bímọ-ọ rẹ̀ ná; àìmọ̀-ọ́jó kù sọ́wọ́-ọ rẹ̀.,A parent has done his/her part by having a child; the child's fortunes are the child's responsibility.
Agẹmọ ò ṣé-é jẹ lẹ́nu.,Certain propositions are beyond the pale.
Ẹ̀rẹ̀kẹ́ ni ilé ẹ̀rín.,Suit the means to the project.
"Adìẹ́ ńjẹkà, ó ḿmumi, ó ńgbé òkúta pẹ́-pẹ̀-pẹ́ mì, ó ní òun ò léhín; ìdérègbè tó léhín ńgbé irin mì bí?",One should be content with one's lot.
"Adìẹ́ yẹ̀gẹ̀, a ṣe bí ó ṣubú.",Never be too quick to celebrate the demise of a nemesis.
"Adìẹ́ rí aláásáà, ó pa ìyẹ́ mọ́.","When one sees potential danger approaching, one should take precautions."
"Adìẹ́ tó ṣu tí kò tọ̀, ara-a rẹ̀ ló kù sí.;","Self-deprivation hurts the person concerned, not anyone else."
"Ìlérí adìẹ, asán ni lójú àwòdì.",The puny person who threatens a formidable person fools him/herself.
"Baálẹ̀ àgbẹ̀-ẹ́ ní òun ò ní nǹkan-án tà lọ́run, kí owó ọkà òún ṣáà ti pé.","If one does not ask for too much, one will not have to die to get it."
"Ọmọ atiro tó ra bàtà fún bàbá ẹ̀, ọ̀rọ̀ ló fẹ́ gbọ́.",One must not be thoughtless in one's actions.
"Ọmọ orogún ẹ-ẹ́ kú, o ní ẹní rí ẹ lọ́run ò purọ́; bí tìẹ́ bá kú ńkọ́?",One should not go overboard in sharing other people's sorrow.
Ìlú tí a bá rè là ḿbá pé.,One should not desert one's colleagues midway through an enterprise.
Pàkìtí ṣe bí òkú wọ̀lú; labalábá ṣe bí ẹyẹ jáko.,Said of people who appear to be what they are not.
"Àkùkọ-ọ́ kọ, ọ̀lẹ-ẹ́ pòṣé.",The coming of the morning is an annoyance to the lazy person.
Àgbéré laáyán gbé tó ní òun ó jòó láàárín adìẹ.,The chickens will eagerly peck it to death.
Aáyán fẹ́ jó; adìẹ ni ò jẹ́.,This is a variant of the previous entry.
Aáyán fẹ gẹṣin; adìẹ ni ò gbà fún un.,A cockroach that stirs in the presence of a chicken is as good as dead.
"Àáyá yó níjọ́ kan, ó ní ká ká òun léhín ọ̀kánkán.",Excessive happiness made the animal careless.
Ojú kì í pọ́n ẹdun kó dẹni ilẹ̀; ìṣẹ́ kì í ṣẹ́ igún kó di ojúgbà adìẹ.,No matter one's misfortune one should maintain one's dignity.
"Àáyá gbọ́n, Ògúngbẹ̀-ẹ́ sì gbọ́n; bí Ògúngbẹ̀-ẹ́ ti ḿbẹ̀rẹ̀ ni àáyá ńtiro.",They prey that knows its stalker's tricks is safe.
"Ààyá bọ́ sílẹ̀, ó bọ́ sílé.","When danger lurks, the wisest course is to run for safety."
